time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-14T08:21:41.106Z,33.3438,139.3432,5.938,5.8,mww,125,31,0.455,1,us,us6000kbtf,2023-05-15T15:17:57.040Z,"152 km SSE of Shimoda, Japan",earthquake,7.21,3.59,0.044,50,reviewed,us,us
2023-05-14T08:11:57.241Z,33.3953,139.3982,14.275,5.5,mww,105,42,0.446,0.59,us,us6000kbta,2023-05-16T18:00:40.040Z,"148 km SSE of Shimoda, Japan",earthquake,5.16,3.339,0.052,35,reviewed,us,us
2023-05-14T08:07:05.830Z,-22.7825,69.2277,10,4.9,mb,38,142,6.238,0.24,us,us6000kbte,2023-05-14T08:56:58.040Z,"Mid-Indian Ridge",earthquake,11.67,1.903,0.106,32,reviewed,us,us
2023-05-14T07:26:28.160Z,17.901,-66.9691666666667,16.08,2.55,md,9,237,0.09129,0.37,pr,pr71409383,2023-05-14T07:43:08.980Z,"10 km SW of Guánica, Puerto Rico",earthquake,2.19,1.66,0.165602599418251,4,reviewed,pr,pr
2023-05-14T07:03:24.217Z,33.3046,139.3655,18.334,4.7,mb,78,65,0.421,0.57,us,us6000kbt2,2023-05-14T07:58:06.040Z,"157 km SSE of Shimoda, Japan",earthquake,6.18,4.528,0.053,108,reviewed,us,us
2023-05-14T06:38:24.868Z,31.65310738,-104.2924514,8.676660156,2.5,ml,22,58,0.02991557243,0.1,tx,tx2023jjnb,2023-05-16T09:46:09.876Z,"58 km S of Whites City, New Mexico",earthquake,0.7430309459,1.009145581,0.1,27,reviewed,tx,tx
2023-05-14T06:13:52.561Z,-7.2302,124.6365,557.02,5.2,mww,126,27,2.535,0.73,us,us6000kbsi,2023-05-20T17:52:31.040Z,"Banda Sea",earthquake,8.73,4.663,0.098,10,reviewed,us,us
2023-05-14T06:13:16.180Z,18.405,-67.822,97,3.63,md,14,324,0.3435,0.36,pr,pr2023134005,2023-05-14T07:28:21.756Z,"60 km W of Rincón, Puerto Rico",earthquake,2.44,1.72,0.1,4,reviewed,pr,pr
2023-05-14T06:04:17.942Z,3.9752,-73.7986,10,4.8,mb,66,87,1.009,0.87,us,us6000kbsg,2023-05-16T11:35:09.793Z,"4 km WSW of Acacías, Colombia",earthquake,2.99,1.881,0.03,339,reviewed,us,us
2023-05-14T05:57:33.876Z,55.5489,161.651,75.117,4.8,mb,87,101,3.082,1.19,us,us6000kbsc,2023-05-14T06:21:11.040Z,"91 km SW of Ust’-Kamchatsk Staryy, Russia",earthquake,9.34,7.55,0.03,335,reviewed,us,us
2023-05-14T05:55:48.000Z,19.0276,-67.9136,90,3.82,md,16,250,0.6948,0.59,pr,pr2023134004,2023-05-14T07:27:52.040Z,"Mona Passage",earthquake,5.08,6.46,0.11,9,reviewed,pr,pr
2023-05-14T05:41:38.380Z,19.1556666666667,-155.470333333333,31.58,3.07,ml,49,135,,0.11,hv,hv73401442,2023-05-18T23:44:36.851Z,"Hawaii region, Hawaii",earthquake,0.43,0.61,0.198896246264079,31,reviewed,hv,hv
2023-05-14T05:28:03.104Z,53.1711,-169.6118,104.6,2.5,ml,,,,0.32,ak,ak02365p5onk,2023-05-18T00:27:40.504Z,"56 km WNW of Nikolski, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2023-05-14T05:17:47.002Z,-9.2337,111.3659,35,4.5,mb,17,173,2.356,0.4,us,us6000kbs1,2023-05-14T06:03:59.040Z,"133 km SSW of Trenggalek, Indonesia",earthquake,10.25,1.935,0.118,22,reviewed,us,us
2023-05-14T04:46:44.740Z,18.6955,-67.5371666666667,3.9,3.4,md,23,204,0.3142,0.41,pr,pr71409343,2023-05-14T05:41:50.990Z,"49 km NW of Rincón, Puerto Rico",earthquake,1.12,31.61,0.0442519706487783,11,reviewed,pr,pr
2023-05-14T04:44:22.369Z,54.3872,-159.8836,10,2.9,ml,13,250,1.023,0.44,us,us6000kcn1,2023-05-18T03:34:14.040Z,"south of Alaska",earthquake,3.67,2.013,0.115,10,reviewed,us,us
2023-05-14T02:24:26.541Z,54.057,-166.2681,91.774,2.6,ml,15,167,0.154,0.41,us,us6000kcmv,2023-05-18T03:26:20.040Z,"25 km NE of Dutch Harbor, Alaska",earthquake,16.41,4.222,0.115,10,reviewed,us,us
2023-05-14T02:22:46.380Z,19.1715,-67.8886,88,3.94,md,12,261,0.8218,0.42,pr,pr2023134003,2023-05-23T04:19:16.040Z,"84 km NE of Punta Cana, Dominican Republic",earthquake,4.01,5.51,0.04,7,reviewed,pr,pr
2023-05-14T01:39:24.330Z,18.0508,-66.5633,18,3.34,md,18,156,0.0288,0.23,pr,pr2023134002,2023-05-14T02:16:56.539Z,"1 km W of Coto Laurel, Puerto Rico",earthquake,0.56,0.4,0.13,15,reviewed,pr,pr
2023-05-14T01:04:46.263Z,6.8341,-72.9826,155.214,4.2,mb,25,138,0.941,0.99,us,us6000kcvg,2023-05-19T00:36:10.040Z,"8 km N of Cepitá, Colombia",earthquake,9.61,7.177,0.152,13,reviewed,us,us
2023-05-14T00:42:28.800Z,19.156,-67.551,50,3.57,md,13,225,0.817,0.76,pr,pr2023134001,2023-05-14T01:29:05.110Z,"Mona Passage",earthquake,4.26,13.18,0.16,6,reviewed,pr,pr
2023-05-14T00:42:28.560Z,19.078,-67.6868333333333,21.7,3.43,md,11,245,0.8162,0.2,pr,pr71409293,2023-05-14T05:41:20.570Z,"89 km NW of San Antonio, Puerto Rico",earthquake,1.38,17.16,0.104053612276955,8,reviewed,pr,pr
2023-05-14T00:40:15.450Z,19.1225,-67.692,41,3.62,md,12,217,0.8754,0.4,pr,pr2023134000,2023-05-14T01:24:07.679Z,"Mona Passage",earthquake,3.48,13.76,0.09,7,reviewed,pr,pr
2023-05-14T00:40:13.750Z,19.2953333333333,-67.6628333333333,28.51,3.31,md,7,275,0.9226,0.11,pr,pr71409283,2023-05-14T05:22:42.060Z,"106 km NW of San Antonio, Puerto Rico",earthquake,0.99,11.2,0.0609118274634746,4,reviewed,pr,pr
2023-05-13T23:26:08.012Z,55.4361,162.8927,52.376,4.4,mb,45,125,3.47,0.37,us,us6000kbr2,2023-05-29T01:22:26.040Z,"91 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,11.53,3.97,0.112,23,reviewed,us,us
2023-05-13T22:44:31.757Z,0.0121,123.3132,140.312,4.2,mb,29,85,1.179,0.46,us,us6000kcug,2023-05-29T01:00:58.040Z,"64 km SSE of Gorontalo, Indonesia",earthquake,7.72,7.075,0.124,18,reviewed,us,us
2023-05-13T22:36:34.851Z,-16.632,168.2509,212.396,4,mb,15,124,5.415,0.66,us,us6000kcuh,2023-05-29T01:03:15.040Z,"106 km ESE of Lakatoro, Vanuatu",earthquake,7,14.723,0.164,10,reviewed,us,us
2023-05-13T21:52:14.730Z,19.0081,-67.7791,58,3.74,md,17,242,0.7791,0.47,pr,pr2023133002,2023-05-15T04:13:26.040Z,"81 km NE of Punta Cana, Dominican Republic",earthquake,3,6.79,0.12,10,reviewed,pr,pr
2023-05-13T21:15:39.415Z,44.2013,39.0127,10.254,3.1,ml,10,178,2.528,0.17,us,us6000kbs9,2023-05-29T13:24:35.040Z,"3 km NNE of Nebug, Russia",earthquake,8.67,7.859,0.128,8,reviewed,us,us
2023-05-13T21:07:31.040Z,38.8218333,-122.7653333,2.04,3.02,ml,99,41,0.009338,0.07,nc,nc73887711,2023-05-29T01:11:35.040Z,"4km W of Cobb, CA",earthquake,0.09,0.13,0.243,79,reviewed,nc,nc
2023-05-13T20:44:53.811Z,52.7881,-168.2565,35,2.6,ml,9,225,0.572,0.15,us,us6000kc3m,2023-05-16T21:55:56.040Z,"44 km ESE of Nikolski, Alaska",earthquake,2.53,2.013,0.181,4,reviewed,us,us
2023-05-13T20:19:48.604Z,53.3176,-169.7105,118.318,5.4,mww,62,80,1.082,0.92,us,us6000kbqn,2023-05-29T20:29:51.603Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,8.4,5.555,0.089,12,reviewed,us,us
2023-05-13T20:18:10.820Z,40.2326667,-121.1515,6.54,2.47,md,40,48,0.01573,0.18,nc,nc73887696,2023-05-17T00:30:27.063Z,"3km N of Prattville, CA",earthquake,0.3,0.36,0.088,47,reviewed,nc,nc
2023-05-13T19:16:46.308Z,5.8828,125.3503,92.088,4.8,mb,86,102,1.201,0.85,us,us6000kbqf,2023-05-13T21:23:56.741Z,"5 km NE of Kiupo, Philippines",earthquake,7.51,6.605,0.063,83,reviewed,us,us
2023-05-13T19:05:30.664Z,55.4738,-134.6562,10,3.9,mb,54,186,1.608,1.14,us,us6000kbqd,2023-05-13T19:49:29.549Z,"81 km SW of Edna Bay, Alaska",earthquake,7.48,1.984,0.079,42,reviewed,us,us
2023-05-13T18:59:37.115Z,-1.5056,-80.4691,43.612,4.5,mb,69,150,1.301,0.9,us,us6000kbqc,2023-05-13T19:22:32.040Z,"6 km NW of Paján, Ecuador",earthquake,4.21,8.81,0.072,62,reviewed,us,us
2023-05-13T18:45:38.570Z,44.7601667,-110.9681667,6.69,2.58,ml,21,108,0.02708,0.13,uu,uu60539831,2023-05-15T13:26:51.540Z,"15 km NE of West Yellowstone, Montana",earthquake,0.3,0.63,0.116,5,reviewed,uu,uu
2023-05-13T17:41:21.290Z,18.0375,-66.9278,9,3.57,md,20,162,0.0791,0.14,pr,pr2023133001,2023-05-16T15:57:22.040Z,"1 km ESE of Liborio Negron Torres, Puerto Rico",earthquake,0.33,0.87,0.11,11,reviewed,pr,pr
2023-05-13T17:18:32.476Z,26.5708,142.3763,26.604,4.6,mb,103,70,6.891,0.58,us,us6000kbq3,2023-05-13T21:05:18.040Z,"Bonin Islands, Japan region",earthquake,9.01,5.082,0.063,80,reviewed,us,us
2023-05-13T17:03:54.670Z,40.5168,22.2928,10,2.6,ml,11,79,0.44,0.16,us,us6000kbsk,2023-05-14T15:00:49.999Z,"3 km SE of Diavatós, Greece",earthquake,2.7,2.003,0.077,22,reviewed,us,us
2023-05-13T16:17:52.198Z,-55.9121,-121.7868,10,4.5,mb,13,128,27.354,0.56,us,us6000kcu9,2023-05-19T18:32:20.040Z,"southern East Pacific Rise",earthquake,15.25,1.922,0.18,11,reviewed,us,us
2023-05-13T16:11:32.395Z,-21.4165,-67.287,171.241,4.3,mb,24,101,1.737,0.76,us,us6000kbpr,2023-05-19T18:38:29.040Z,"Potosi, Bolivia",earthquake,5.08,8.16,0.189,8,reviewed,us,us
2023-05-13T15:31:00.220Z,18.9171666666667,-67.6701666666667,44.43,3.33,md,24,179,0.56,0.97,pr,pr71409188,2023-05-26T13:29:41.040Z,"76 km NW of San Antonio, Puerto Rico",earthquake,2.68,7.71,0.0580938386912342,15,reviewed,pr,pr
2023-05-13T14:37:43.821Z,10.1268,126.0458,45.197,5,mww,75,59,3.072,0.7,us,us6000kbpk,2023-05-26T13:41:38.356Z,"11 km N of Santa Monica, Philippines",earthquake,9.97,5.479,0.098,10,reviewed,us,us
2023-05-13T14:19:05.490Z,40.2136667,-121.1598333,6.44,2.48,md,29,44,0.03575,0.2,nc,nc73887636,2023-05-16T23:50:13.010Z,"1km NNW of Prattville, CA",earthquake,0.4,0.53,0.157,46,reviewed,nc,nc
2023-05-13T14:18:01.474Z,34.3139,45.5703,10,4.5,mb,47,185,3.363,0.93,us,us6000kbpi,2023-05-26T13:47:08.303Z,"31 km WSW of Sarpol-e Z̄ahāb, Iran",earthquake,7.46,1.86,0.094,33,reviewed,us,us
2023-05-13T14:00:09.460Z,-23.4592,-179.7785,541.529,4.6,mb,24,80,4.81,0.56,us,us6000kcu7,2023-05-19T18:22:40.040Z,"south of the Fiji Islands",earthquake,13.32,10.69,0.111,24,reviewed,us,us
2023-05-13T13:33:04.800Z,40.2105,-121.1568333,5.84,2.77,md,36,34,0.03817,0.17,nc,nc73887621,2023-05-26T13:48:18.040Z,"0km N of Prattville, CA",earthquake,0.31,0.45,0.179,73,reviewed,nc,nc
2023-05-13T13:27:21.359Z,-6.2763,104.9075,68.451,4.4,mb,22,134,2.72,0.54,us,us6000kcu5,2023-05-26T14:07:41.040Z,"101 km SSW of Bandar Lampung, Indonesia",earthquake,11.45,6.645,0.144,14,reviewed,us,us
2023-05-13T13:25:42.337Z,37.9259,71.716,10,4.5,mb,27,64,1.551,0.82,us,us6000kbpa,2023-05-26T14:12:32.040Z,"Afghanistan-Tajikistan border region",earthquake,6.54,1.891,0.11,24,reviewed,us,us
2023-05-13T13:18:23.703Z,31.70728239,-104.170904,7.828295898,3,ml,51,54,0.05297435826,0.2,tx,tx2023jiet,2023-05-26T14:14:44.040Z,"54 km W of Mentone, Texas",earthquake,0.4757983115,0.6851804547,0.1,28,reviewed,tx,tx
2023-05-13T12:31:32.590Z,19.14,-155.3675,29.95,3.14,ml,50,184,,0.13,hv,hv73400237,2023-05-15T20:40:24.334Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.44,0.65,0.138302023776042,29,reviewed,hv,hv
2023-05-13T12:24:33.390Z,17.9483333333333,-66.959,13.95,2.49,md,8,215,0.08042,0.15,pr,pr71409173,2023-05-13T12:39:46.760Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.69,0.82,0.0861885352281495,6,reviewed,pr,pr
2023-05-13T12:06:28.651Z,-17.955,-178.5624,562.233,4.3,mb,44,42,3.651,0.93,us,us6000kbnx,2023-05-13T13:18:04.040Z,"224 km E of Levuka, Fiji",earthquake,11.63,8.171,0.059,86,reviewed,us,us
2023-05-13T12:01:15.550Z,40.2063333,-121.1523333,5.96,2.97,ml,44,35,0.04166,0.17,nc,nc73887581,2023-05-16T23:25:30.561Z,"0km ESE of Prattville, CA",earthquake,0.25,0.48,0.173,39,reviewed,nc,nc
2023-05-13T11:37:12.920Z,40.2096667,-121.1533333,6.47,2.81,md,37,35,0.03847,0.17,nc,nc73887576,2023-05-16T23:00:46.004Z,"0km ENE of Prattville, CA",earthquake,0.3,0.52,0.146,78,reviewed,nc,nc
2023-05-13T10:59:41.180Z,17.9565,-66.9575,13,3.69,md,25,203,0.0805,0.1,pr,pr2023133000,2023-05-13T17:48:43.967Z,"Puerto Rico region",earthquake,0.65,0.39,0.12,19,reviewed,pr,pr
2023-05-13T07:37:21.834Z,56.1527,-157.8594,56.7,3.6,ml,,,,0.59,ak,ak023642v61p,2023-05-24T12:32:32.040Z,"37 km ESE of Chignik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-13T07:21:35.697Z,10.1001,125.9643,70.599,4.9,mb,89,114,3.035,0.7,us,us6000kbna,2023-05-24T12:28:25.040Z,"12 km NW of Santa Monica, Philippines",earthquake,11.73,6.679,0.063,79,reviewed,us,us
2023-05-13T07:10:27.414Z,29.9909,129.9763,10,5.2,mww,143,51,1.568,0.63,us,us6000kbn7,2023-05-24T12:25:15.040Z,"53 km SW of Kurio, Japan",earthquake,5.95,1.805,0.04,59,reviewed,us,us
2023-05-13T06:27:54.075Z,31.68036489,-104.3833796,6.697143555000001,3,ml,37,56,0.03624555372,0.1,tx,tx2023jhrf,2023-05-24T12:11:54.040Z,"54 km S of Whites City, New Mexico",earthquake,0.8129755555,0.8397708660999998,0.1,36,reviewed,tx,tx
2023-05-13T05:44:05.518Z,31.61667063,-104.1859122,2.943774414,2.7,ml,18,61,0.06415722109,0.1,tx,tx2023jhpt,2023-05-24T12:08:10.040Z,"50 km NW of Toyah, Texas",earthquake,0.9259631889999999,1.468389792,0.1,27,reviewed,tx,tx
2023-05-13T05:41:42.922Z,-29.4751,-178.8044,232.651,4.6,mb,51,105,0.798,0.84,us,us6000kbmp,2023-05-24T12:06:32.040Z,"Kermadec Islands, New Zealand",earthquake,15.55,7.216,0.081,45,reviewed,us,us
2023-05-13T05:26:33.644Z,-26.2102,178.3888,590.675,4.3,mb,16,85,4.465,0.23,us,us6000kctw,2023-05-24T12:04:41.040Z,"south of the Fiji Islands",earthquake,17.12,11.274,0.154,12,reviewed,us,us
2023-05-13T04:57:06.770Z,44.2833333333333,-114.822666666667,6.77,2.59,ml,23,64,0.5715,0.23,mb,mb90013873,2023-05-14T13:52:03.210Z,"11 km NE of Stanley, Idaho",earthquake,0.42,0.85,0.197823106883322,25,reviewed,mb,mb
2023-05-13T04:51:25.586Z,-38.0551,-73.6815,24.412,4.6,mwr,40,134,1.362,1.01,us,us6000kbmg,2023-05-13T17:56:03.067Z,"37 km SW of Cañete, Chile",earthquake,6.1,5.947,,,reviewed,us,guc
2023-05-13T04:45:10.260Z,18.1536666666667,-66.4068333333333,5.59,3.06,md,19,82,0.08419,0.31,pr,pr71409108,2023-05-13T05:01:24.940Z,"8 km SSW of Orocovis, Puerto Rico",earthquake,0.46,0.53,0.11563534989002,6,reviewed,pr,pr
2023-05-13T04:29:06.574Z,54.0187,-163.09,35,2.9,ml,25,218,0.796,0.4,us,us6000kcy3,2023-05-18T23:45:20.040Z,"95 km SSE of False Pass, Alaska",earthquake,3.27,2.015,0.105,12,reviewed,us,us
2023-05-13T03:53:57.245Z,61.0517,-151.1442,16.1,4.6,mb,,,,0.94,ak,ak023640kxsy,2023-05-22T05:43:27.291Z,"Southern Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-13T03:04:16.983Z,26.4366,-110.9152,10,4.4,mb,43,144,1.475,0.86,us,us6000kbm0,2023-05-18T22:19:57.512Z,"63 km NE of Loreto, Mexico",earthquake,3.01,1.898,0.048,123,reviewed,us,us
2023-05-13T02:43:24.652Z,58.8169,-154.6358,118.9,2.6,ml,,,,0.61,ak,ak02363zxaju,2023-05-18T20:33:05.207Z,"69 km S of Kokhanok, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-13T02:27:43.598Z,58.2256,-155.1918,4.3,4,ml,,,,0.71,ak,ak02363ztwab,2023-05-18T22:29:58.679Z,"85 km NNW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-13T02:27:39.967Z,58.2286,-155.1805,3.1,2.9,ml,,,,0.54,ak,ak02363ztwb0,2023-05-18T22:28:24.261Z,"85 km NNW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-05-13T02:24:21.840Z,19.1721666666667,-155.496166666667,33.43,3.46,ml,50,104,,0.1,hv,hv73399367,2023-05-14T02:25:54.654Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.4,0.46,0.166614239571971,33,reviewed,hv,hv
2023-05-13T02:19:57.151Z,18.6035,147.7391,10,4.8,mb,42,84,3.83,1.01,us,us6000kblx,2023-05-13T03:06:35.040Z,"Mariana Islands region",earthquake,5.63,1.838,0.087,41,reviewed,us,us
2023-05-13T02:17:30.702Z,54.5532,-159.7131,35,3,ml,23,286,0.911,0.55,us,us6000kbnf,2023-05-18T20:33:04.212Z,"south of Alaska",earthquake,10.15,2.028,0.115,10,reviewed,us,us
2023-05-13T01:34:27.150Z,17.8656666666667,-66.8665,12.56,2.66,md,7,248,0.1095,0.05,pr,pr71409093,2023-05-13T01:47:47.120Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.76,0.51,0.0507837698579174,3,reviewed,pr,pr
2023-05-13T00:48:36.895Z,13.3619,144.4419,102.529,4.3,mb,19,52,0.472,0.72,us,us6000kctu,2023-05-29T00:15:29.040Z,"23 km W of Agat Village, Guam",earthquake,11.07,6.069,0.153,12,reviewed,us,us
2023-05-13T00:42:53.733Z,-58.5812,-23.2672,10,4.4,mb,15,113,8.493,0.54,us,us6000kcuj,2023-05-29T00:33:48.040Z,"South Sandwich Islands region",earthquake,13.69,1.947,0.162,11,reviewed,us,us
2023-05-13T00:40:55.809Z,56.2727,-149.8537,10,2.9,ml,33,217,2.126,0.36,us,us6000kcy1,2023-05-29T00:42:01.040Z,"209 km SE of Chiniak, Alaska",earthquake,3.12,2.017,0.066,30,reviewed,us,us
2023-05-13T00:30:54.520Z,-60.2851,-28.3337,10,4.3,mb,17,64,7.46,0.76,us,us6000kctt,2023-05-28T23:52:22.040Z,"South Sandwich Islands region",earthquake,7.34,1.904,0.178,9,reviewed,us,us
2023-05-13T00:22:34.350Z,39.2354,-99.4995,3.69,2.5,mb_lg,10,119,0.46,0.51,us,us6000kbl9,2023-05-13T12:38:48.594Z,"Kansas",earthquake,3.29,7.715,0.065,62,reviewed,us,us
2023-05-13T00:10:50.924Z,-60.4927,-27.9432,10,4.5,mb,10,78,7.744,0.47,us,us6000kctl,2023-05-29T01:55:55.040Z,"South Sandwich Islands region",earthquake,13.82,1.972,0.312,3,reviewed,us,us
2023-05-12T23:23:06.716Z,-27.944,-177.4595,58.235,4.3,mb,15,162,1.36,0.25,us,us6000kck4,2023-05-27T02:50:03.040Z,"Kermadec Islands region",earthquake,9.1,9.106,0.177,9,reviewed,us,us
2023-05-12T22:43:28.141Z,28.6275,142.6011,10,4.4,mb,23,139,5.074,0.61,us,us6000kck0,2023-05-29T02:03:37.040Z,"Bonin Islands, Japan region",earthquake,6.93,1.894,0.179,9,reviewed,us,us
2023-05-12T22:29:14.464Z,38.4022,-118.9145,11.5,2.8,ml,14,64.37,0.22,0.1563,nn,nn00859459,2023-05-24T00:34:14.426Z,"28 km WSW of Hawthorne, Nevada",earthquake,,1.9,0.19,7,reviewed,nn,nn
2023-05-12T22:16:50.394Z,61.8811,-151.0066,68.3,2.6,ml,,,,0.69,ak,ak02362o4vs7,2023-05-29T01:25:04.040Z,"23 km ESE of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-12T21:51:16.506Z,-0.2665,151.2592,10,4.6,mb,34,122,4.002,0.56,us,us6000kck1,2023-05-28T22:55:04.040Z,"260 km NNE of Kavieng, Papua New Guinea",earthquake,5.04,1.877,0.105,27,reviewed,us,us
2023-05-12T21:46:39.774Z,-24.4044,-175.8109,20.087,5.2,mb,67,78,3.268,0.38,us,us6000kbke,2023-05-29T01:54:06.040Z,"south of Tonga",earthquake,10.14,4.2,0.039,216,reviewed,us,us
2023-05-12T21:29:32.992Z,-30.153,-177.7094,38.7,4.6,mb,13,165,0.907,0.35,us,us6000kcjw,2023-05-28T05:03:28.040Z,"Kermadec Islands, New Zealand",earthquake,10.5,6.909,0.207,7,reviewed,us,us
2023-05-12T20:57:31.290Z,35.7493333,-121.2476667,4.48,2.88,md,67,176,0.1016,0.11,nc,nc73887311,2023-05-13T14:58:14.502Z,"13km NNW of San Simeon, CA",earthquake,0.2,0.5,0.099,68,reviewed,nc,nc
2023-05-12T20:12:57.440Z,17.9536666666667,-66.9651666666667,6.28,2.59,md,5,216,0.08449,0.06,pr,pr71409088,2023-05-12T21:05:22.770Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.84,0.37,0.0385207829401353,2,reviewed,pr,pr
2023-05-12T20:02:14.497Z,-19.0095,169.4135,258.715,4.6,mb,48,117,4.03,0.8,us,us6000kbj8,2023-05-12T20:59:07.040Z,"Vanuatu",earthquake,10.65,8.215,0.075,59,reviewed,us,us
2023-05-12T18:20:09.992Z,-18.1957,120.3341,10,4.5,mb,18,134,3.002,1.43,us,us6000kbib,2023-05-12T20:40:30.040Z,"200 km W of Cable Beach, Australia",earthquake,6.41,1.905,0.156,13,reviewed,us,us
2023-05-12T17:30:47.620Z,33.9791667,-116.7351667,17.35,2.77,ml,94,20,0.07689,0.14,ci,ci40223751,2023-05-13T03:14:56.493Z,"8km NE of Cabazon, CA",earthquake,0.1,0.25,0.169,25,reviewed,ci,ci
2023-05-12T17:30:21.311Z,23.1757,121.447,28.802,4.5,mb,62,102,0.256,0.83,us,us6000kbi2,2023-05-12T18:14:04.040Z,"Taiwan",earthquake,3.03,4.913,0.082,51,reviewed,us,us
2023-05-12T17:22:38.902Z,51.8484,-178.0958,4.9,2.5,ml,,,,0.44,ak,ak02362l6zby,2023-05-17T23:06:16.290Z,"100 km W of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-12T17:04:28.035Z,52.4599,-172.0689,111.292,3.7,mb,46,182,1.22,0.64,us,us6000kbi9,2023-05-17T23:06:16.049Z,"148 km E of Atka, Alaska",earthquake,10.67,5.172,0.095,28,reviewed,us,us
2023-05-12T16:55:16.296Z,5.2127,61.6768,10,4.3,mb,20,96,11.547,0.95,us,us6000kcjn,2023-05-19T18:10:00.040Z,"Carlsberg Ridge",earthquake,12.89,1.924,0.168,12,reviewed,us,us
2023-05-12T15:49:20.183Z,-22.1668,-179.5437,568.408,4.3,mb,28,103,4.157,0.55,us,us6000kcji,2023-05-18T19:40:46.040Z,"south of the Fiji Islands",earthquake,14.4,11.794,0.104,26,reviewed,us,us
2023-05-12T15:24:15.770Z,40.188,-121.1208333,3.47,2.88,ml,35,45,0.06253,0.07,nc,nc73887171,2023-05-26T14:16:38.040Z,"4km SE of Prattville, CA",earthquake,0.17,0.49,0.153,34,reviewed,nc,nc
2023-05-12T15:01:52.295Z,12.4098,144.0951,35.872,5,mww,93,42,1.394,0.71,us,us6000kbgr,2023-05-26T14:30:28.040Z,"113 km SSW of Merizo Village, Guam",earthquake,9.23,3.007,0.093,11,reviewed,us,us
2023-05-12T14:51:54.789Z,-30.2659,-71.3848,45.33,4.2,mb,31,121,0.369,0.5,us,us6000kbgl,2023-05-26T05:09:13.040Z,"Near the coast of Coquimbo, Chile",earthquake,3.04,5.445,0.146,13,reviewed,us,us
2023-05-12T14:39:56.424Z,51.9331,-172.4098,35,2.9,ml,14,206,1.092,0.48,us,us6000kckx,2023-05-21T04:15:56.040Z,"126 km ESE of Atka, Alaska",earthquake,4.04,2.016,0.128,12,reviewed,us,us
2023-05-12T14:26:27.310Z,19.2445,-155.392666666667,31.23,3.39,ml,52,134,,0.13,hv,hv73398237,2023-05-13T14:28:00.554Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.48,0.46,0.15642955960261,30,reviewed,hv,hv
2023-05-12T14:04:26.706Z,62.5676,-126.5046,10,3.8,mb,35,61,2.202,0.49,us,us6000kbg9,2023-05-26T05:00:27.040Z,"Northwest Territories, Canada",earthquake,6.36,1.968,0.153,11,reviewed,us,us
2023-05-12T13:50:47.000Z,40.1978333,-121.1053333,8.01,2.87,md,34,43,0.0585,0.14,nc,nc73887146,2023-05-15T13:54:09.981Z,"4km NW of Canyondam, CA",earthquake,0.27,0.47,0.154,80,reviewed,nc,nc
2023-05-12T13:38:17.360Z,18.987,-65.031,25,3.76,md,16,263,0.7246,0.18,pr,pr2023132002,2023-05-13T06:29:47.040Z,"Virgin Islands region",earthquake,1.32,13.47,0.07,11,reviewed,pr,pr
2023-05-12T13:29:55.740Z,40.2133333,-121.1558333,5.76,2.9,md,38,34,0.03524,0.16,nc,nc73887126,2023-05-21T05:27:06.040Z,"1km N of Prattville, CA",earthquake,0.31,0.63,0.179,83,reviewed,nc,nc
2023-05-12T13:24:45.424Z,-19.308,-173.467,28.47,4.7,mb,29,93,0.827,0.79,us,us6000kbfa,2023-05-26T04:48:28.040Z,"90 km SE of Neiafu, Tonga",earthquake,5,7.2,0.115,23,reviewed,us,us
2023-05-12T13:18:51.120Z,18.9888,-65.024,33,3.51,md,12,263,0.7287,0.24,pr,pr2023132001,2023-05-13T06:41:03.040Z,"72 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.47,7.52,0.1,7,reviewed,pr,pr
2023-05-12T12:46:50.525Z,65.4657,-166.6061,8.5,2.5,ml,,,,0.75,ak,ak02362icz9t,2023-05-21T03:58:54.040Z,"15 km NNW of Brevig Mission, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-12T12:45:05.742Z,33.4635,132.3792,55.487,4.3,mb,43,65,1.278,0.38,us,us6000kbe3,2023-05-21T05:22:55.971Z,"Shikoku, Japan",earthquake,5.96,7.957,0.116,21,reviewed,us,us
